word,sentence,video_id
freigelassen,"Der bericht über die drei parteien , die in Athen vor Peisistratos bestanden , stimmt bei Aristoteles und Herodotos ziemlich genau ( 13 , 4 , Herod. I 59 ) . aber Aristoteles hat nicht nur , wie natürlich , das ungenaue ?????????? Herodots in das richtige ???????? verbessert , sondern er charakterisirt auch diese partei als die demokratische , der sich die ehemaligen schuldsclaven anschlossen , und neben diesen leute von zweifelhafter ächtbürtigkeit . zum beweise führt er an , dass nach der vertreibung der tyrannen eine prüfung der bürgerlisten stattgefunden habe , um diese eindringlinge zu beseitigen . da Kleisthenes bei der neuen phylenordnung gerade die entgegengesetzte tendenz verfolgt hat , und niemand anders als Aristoteles selbst berichtet , dass er sogar viele metöken und freigelassene zu bürgern gemacht habe , so kann dieser nicht der urheber jener reactionären massregel sein , sondern sie muss in die jahre 509 oder 508 fallen und von der partei des Isagoras ausgehn . wirklich berichtet Herodot ( und ihm nachschreibend Aristoteles ) , dass Isagoras 700 familien vertrieb , aber er nennt es ?????- ???? , gleich als ob sie alle an der blutschuld der Alkmeoniden teilgenommen hätten , während an der früheren stelle Aristoteles den technischen ausdruck ??????????? anwendet , den wir von den entsprechenden vorgängen kennen , welche die gesetze des Perikles von 451/50 , des Aristophon bald nach 403 , und des Demophilos 346/5 im gefolge hatten ; es wird ohne zweifel öfter zu solchen massregeln gekommen sein . nun ist es ganz der weise des Herodotos und der der Atthis entsprechend , dass der erste als einen persönlichen gewaltact mit religiöser färbung hinstellt , was in dieser als eine correcte verwaltungsmassregel erscheint . uns macht es darum keine beschwerde beides zu identificiren , und wir verstehn die revolution von 510—7 damit ein gut teil besser : aber Aristoteles hat sich offenbar die sache gar nicht klar gemacht . ",235
freigelassen,"Bei den Westgermanen bilden die Freigelassenen niederer Ordnung keinen besonderen Stand , sondern gehören samt ihren Abkömmlingen dem Stande der Liten oder Aldien an , von welchem unten die Rede sein wird . ",369
freigelassen,"Bei den Westgermanen bilden die Freigelassenen niederer Ordnung keinen besonderen Stand , sondern gehören samt ihren Abkömmlingen dem Stande der Liten oder Aldien an , von welchem unten die Rede sein wird . ",235
freigelassen,"Die Yankee-Imperialisten wollten sie angeblich vor Übergriffen freigelassener deutscher Kriegsgefangener „ schützen "" und ihnen „ bei der Anbahnung einer erfolgreichen . Zusammenarbeit mit ihren slawischen Brüdern behilflich sein "" . ",369
freigelassen,"Die Yankee-Imperialisten wollten sie angeblich vor Übergriffen freigelassener deutscher Kriegsgefangener „ schützen "" und ihnen „ bei der Anbahnung einer erfolgreichen . Zusammenarbeit mit ihren slawischen Brüdern behilflich sein "" . ",235
freigelassen,"Die Revolte vom 18. April gegen die In Liberia seit 110 Jahren herrschende True-Whlg-Partel ist Kulminationspunkt einer seit langem schwelenden Krise , In der sich die Widersprüche zwischen dem Oberfluß der 300 herrschenden Familien — Nachkommen der aus den USA eingewanderten freigelassenen Sklaven — und der Mehrheit des 1,75-MUIlonen-VoIkes niederschlagen . ",369
freigelassen,"Die Revolte vom 18. April gegen die In Liberia seit 110 Jahren herrschende True-Whlg-Partel ist Kulminationspunkt einer seit langem schwelenden Krise , In der sich die Widersprüche zwischen dem Oberfluß der 300 herrschenden Familien — Nachkommen der aus den USA eingewanderten freigelassenen Sklaven — und der Mehrheit des 1,75-MUIlonen-VoIkes niederschlagen . ",235
freigelassen,"Auf die Frage , ob die in Großbritannien freigelassenen Personen nach Deutschland zurückgebracht werden , erklärte der Sprecher , daß seiner Meinung nach die Repatriierung beabsichtigt sei . ",369
freigelassen,"Auf die Frage , ob die in Großbritannien freigelassenen Personen nach Deutschland zurückgebracht werden , erklärte der Sprecher , daß seiner Meinung nach die Repatriierung beabsichtigt sei . ",235
freigelassen,"AGENTEN . 60 in China freigelassene ehemalige Spezialagenten der USA und Tschiang Kai-tscheks haben gestern das Land auf dem Seeweg nach Taiwan verlassen , weitere fünf reisten nach Hongkong . ",369
freigelassen,"AGENTEN . 60 in China freigelassene ehemalige Spezialagenten der USA und Tschiang Kai-tscheks haben gestern das Land auf dem Seeweg nach Taiwan verlassen , weitere fünf reisten nach Hongkong . ",235
freigelassen,Castro verurteilte die antikubanischen Kundgebungen und die Haltung Kennedys bei der Ankunft der freigelassenen Konterrevolutionäre in den USA .,369
freigelassen,Castro verurteilte die antikubanischen Kundgebungen und die Haltung Kennedys bei der Ankunft der freigelassenen Konterrevolutionäre in den USA .,235
freigelassen,Die vorzeitig freigelassenen Nazis - waren in den Nürnberger Prozessen größtenteils wegen Kriegsverbrechen,369
freigelassen,Die vorzeitig freigelassenen Nazis - waren in den Nürnberger Prozessen größtenteils wegen Kriegsverbrechen,235
freigelassen,"1819 das Recht eingeräumt erhielten , die freigelassenen Landarbeiter einfach auf die Straße zu setzen , wo sie aufgegriffen und in Landesarbeitshäuser eingeliefert wurden ?  ",369
freigelassen,"1819 das Recht eingeräumt erhielten , die freigelassenen Landarbeiter einfach auf die Straße zu setzen , wo sie aufgegriffen und in Landesarbeitshäuser eingeliefert wurden ?  ",235
freigelassen,"Die türkischen Behörden hatten es dem freigelassenen , kranken Dichter nicht einmal erlaubt , sich den Lebensunterhalt zu verdienen . ",369
freigelassen,"Die türkischen Behörden hatten es dem freigelassenen , kranken Dichter nicht einmal erlaubt , sich den Lebensunterhalt zu verdienen . ",235
freigelassen,Der Fall des im Februar 1990 nach zehnjähriger Tortur in der Todeszelle von Texas wegen erwiesener Unschuld freigelassenen Afroamerikaners Clarence Brandley hat das erneut bewiesen .,369
freigelassen,Der Fall des im Februar 1990 nach zehnjähriger Tortur in der Todeszelle von Texas wegen erwiesener Unschuld freigelassenen Afroamerikaners Clarence Brandley hat das erneut bewiesen .,235
freigelassen,An der Begegnung nahm auch der nach lfljähriger Haft von Südafrika kürzlich freigelassene SWAPO- Gründer Herman Toivo teil .,369
freigelassen,An der Begegnung nahm auch der nach lfljähriger Haft von Südafrika kürzlich freigelassene SWAPO- Gründer Herman Toivo teil .,235
freigelassen,Ein Teil dieser jetzt freigelassenen früheren SPD-Mitglieder hat sich besonders schwerer Verbrechen schuldig gemacht und konnte nur wegen ihres entsprechenden Verhaltens während der Haftzeit entlassen werden .,369
freigelassen,Ein Teil dieser jetzt freigelassenen früheren SPD-Mitglieder hat sich besonders schwerer Verbrechen schuldig gemacht und konnte nur wegen ihres entsprechenden Verhaltens während der Haftzeit entlassen werden .,235
freigelassen,"Manitcin , der erst kürzlich freigelassene Kriegsverbrecher , befahl als Oberbefehlshaber des Südabschnitts der Ostfront die grausame Ermordung unzähliger sowjetischer Kriegsgefangener und Bürger durch SS-Einsatzkommandos . ",369
freigelassen,"Manitcin , der erst kürzlich freigelassene Kriegsverbrecher , befahl als Oberbefehlshaber des Südabschnitts der Ostfront die grausame Ermordung unzähliger sowjetischer Kriegsgefangener und Bürger durch SS-Einsatzkommandos . ",235
freigelassen,"Mit diesen Worten leitet die „ Revue "" einen Bericht über das Treiben der freigelassenen SS-Mörder Theodor Grover und Robert Mohr ein . ",369
freigelassen,"Mit diesen Worten leitet die „ Revue "" einen Bericht über das Treiben der freigelassenen SS-Mörder Theodor Grover und Robert Mohr ein . ",235
freigelassen,Den inzwischen wieder freigelassenen Schülern droht nach jüngsten Informationen ein Verfahren .,369
freigelassen,Den inzwischen wieder freigelassenen Schülern droht nach jüngsten Informationen ein Verfahren .,235
freigelassen,"Bekanntlich sind auf Befehl der USA Tausende der in Korea widerrechtlich „ freigelassenen "" chinesischen Kriegsgefangenen in der vorigen Woche nach Taiwan verschleppt worden um sie dort in Soldnerdienste zu pressen . ",369
freigelassen,"Bekanntlich sind auf Befehl der USA Tausende der in Korea widerrechtlich „ freigelassenen "" chinesischen Kriegsgefangenen in der vorigen Woche nach Taiwan verschleppt worden um sie dort in Soldnerdienste zu pressen . ",235
freigelassen,"Sieben in Großbritannien , der Schweiz und in Westdeutschland freigelassene Araber sind an Bord einer britischen Militärmaschine in Kairo eingetroffen , meldet MENA . ",369
freigelassen,"Sieben in Großbritannien , der Schweiz und in Westdeutschland freigelassene Araber sind an Bord einer britischen Militärmaschine in Kairo eingetroffen , meldet MENA . ",235
freigelassen,"Der gemeinsam mit Camacho freigelassene Journalist Nicolas Sartorius verwies darauf , daß Hunderte politische Gefangene weiterhin in den Kerkern schmachten und keine Hoffnung auf eine baldige Freilassung haben . ",369
freigelassen,"Der gemeinsam mit Camacho freigelassene Journalist Nicolas Sartorius verwies darauf , daß Hunderte politische Gefangene weiterhin in den Kerkern schmachten und keine Hoffnung auf eine baldige Freilassung haben . ",235
freigelassen,"Da haben wir das Programm jener Amerikaner , denen die Adenauer , Schumacher und Reuter Treue und Gefolgschaft schwören : der Aggressionskrieg soll in Ungarn und Polen die mllitär-faschistischen Zustände der Horthv- und Pilsudski- Zeit wiedereinführen , den französischen Krupp , Schneider-Creuzot , wieder in der Tschechoslowakei mächtig machen und die Junker samt dem von den Amerikanern freigelassenen Kriegsverbrecher Flick erneut zu Herren zwischen Elbe und . ",369
freigelassen,"Da haben wir das Programm jener Amerikaner , denen die Adenauer , Schumacher und Reuter Treue und Gefolgschaft schwören : der Aggressionskrieg soll in Ungarn und Polen die mllitär-faschistischen Zustände der Horthv- und Pilsudski- Zeit wiedereinführen , den französischen Krupp , Schneider-Creuzot , wieder in der Tschechoslowakei mächtig machen und die Junker samt dem von den Amerikanern freigelassenen Kriegsverbrecher Flick erneut zu Herren zwischen Elbe und . ",235
freigelassen,"Unter den zuerst Freigelassenen werden sich die Marschälle Manstein , Kesselring und von List sowie die Generale Hoth und Reinicke befinden . ",369
freigelassen,"Unter den zuerst Freigelassenen werden sich die Marschälle Manstein , Kesselring und von List sowie die Generale Hoth und Reinicke befinden . ",235
freigelassen,"Die in die BRD freigelassenen Malteser- „ Helfer "" , so wird in dem offenen Brief festgestellt , bezeichnen auch heute noch die „ USA-Kriegsverbrecher als ihre besteh Freunde "" . ",369
freigelassen,"Die in die BRD freigelassenen Malteser- „ Helfer "" , so wird in dem offenen Brief festgestellt , bezeichnen auch heute noch die „ USA-Kriegsverbrecher als ihre besteh Freunde "" . ",235
freigelassen,Bei den freigelassenen Haftungen handelt es sich um 14 Männer und eine Frau,369
freigelassen,Bei den freigelassenen Haftungen handelt es sich um 14 Männer und eine Frau,235
freigelassen,"Lucipor , der freigelassene Sklave , und Claudias Vater Servius , ein in . ",369
freigelassen,"Lucipor , der freigelassene Sklave , und Claudias Vater Servius , ein in . ",235
freigelassen,"Feuerwehr und andere Vereine am Mittwochabend in Niederknieten bei Mönchen - Gladbach den freigelassenen Kriegsverbrecher , SS-Generalmajor Kurt Meyer ( Panzer-Meyer ) . ",369
freigelassen,"Feuerwehr und andere Vereine am Mittwochabend in Niederknieten bei Mönchen - Gladbach den freigelassenen Kriegsverbrecher , SS-Generalmajor Kurt Meyer ( Panzer-Meyer ) . ",235
freigelassen,"Kefcselring . der Henker von Marzabotto . dem italienischen Lidice , dieser von den Engländern au .s dem Gciingnis von Werl freigelassene Kri^g*- \ £ rbiecher , hat erst in diesen Tagen in einer britischen Fernsehsendung erklärt , er habp e « immer hednueii . daß für aie Im ision EneUnds damals keine a usreichenden Voroereitunsen getroffen u uiden ",369
freigelassen,"Kefcselring . der Henker von Marzabotto . dem italienischen Lidice , dieser von den Engländern au .s dem Gciingnis von Werl freigelassene Kri^g*- \ £ rbiecher , hat erst in diesen Tagen in einer britischen Fernsehsendung erklärt , er habp e « immer hednueii . daß für aie Im ision EneUnds damals keine a usreichenden Voroereitunsen getroffen u uiden ",235
freigelassen,"Jetzt , wo ein Skandal den anderen jagt , wo es eine Senatskrise ohnegleichen gibt , ist ein freigelassener Wille sicherer als ein eingesperrter .",369
helfen,Ein abgedankter Soldat hatte nichts zu leben und wußte sich nicht mehr zu helfen .,843
helfen,"Wo der Saz grammatisch und logisch vollständig und geschlossen ist und nur die Erklärungsmittel für einen einzelnen Ausdruck fehlen , da darf man nicht durch divinatorische Änderungen helfen wollen . ",630
helfen,"Hört es dann von einem Sterbenden , so wohnt es ihm gern mit seinem Gebete , Pflege und Trost bei bis an’s Ende ; und wenn das erfolgt ist , hilft es nach allem Vermögen den Leib christlich und ehrlich zu bestatten . ",630
helfen,"„ Wer du auch bist , du Wandersmann , sprach er , hilf einem Verirrten , einem Suchenden , einem alten Manne , der hier leicht zu Schaden kommt ! ",630
helfen,"Denn es sei ja nöthig , fromme Leute ( preußisch-fromme ! das Wupperthal kennt sie ! ) zu Wahlmännern zu nehmen , damit diese ihrerseits einen recht frommen (Eichhorn-Leo-Lämmel-brüderischen ) Deputirten nach Berlin wählen hülfen . ",630
helfen,"„ Im Winter muß er in die Schule gehen “ , erklärte der Großvater , „ da lernt man lesen und schreiben und das geht manchmal schwer , da hilft s ein wenig nach , wenn man am Griffel nagt , ist s nicht wahr , General ? “ ",843
helfen,"— Glücklicherweise kam Bruno nach ein oder zwei ängstlichen Minuten wieder ans Land geschwommen , und Herr Stein half ihm beim Heraussteigen , dann gingen sie beide lachend von dannen und ließen mich mit dem nassen Hut in der Hand — ein rührendes Bild — ganz allein stehen . ",630
helfen,"Wie jedes , oder nach dem Glauben Einiger doch manches Schiff seinen Kalfater oder Klabatermann hat , der den Schiffer warnt , dem Schiffsvolke hilft und das Schiff bis zum letzten Augenblicke beschützt , ist schon unter den Sagen erzählt . – ",630
helfen,"Dann — gnädiger Gott , hilf ! — gab ich dem Tiere die Schenkel , zog es empor und riß es herum . ",843
helfen,"Aber weil du kein böses Herz hast und ichs gut mit dir meine , so will ich dir eins erlauben : wenn du in Noth geräthst , so geh zu dem Wald und rufe ‘Eisenhans ,’ dann will ich kommen und dir helfen . ",630
helfen,"„ Ich frage Euch , N. N. , ob Ihr gehört habt das ehehafte Gericht anschlagen , rufen und bieten , ob es auch an der Zeit , am Jahr und am Tag , daß ich wohl möge niedersitzen mit sammt einem ehrsamen Gericht und denen Leuten zu Recht helfen und richten über Liegendes und Fahrendes , über Lehen und Erbe , über Eigen und Alles , was der Reiche und der Arme , der Fremde und der Einheimische für mich und ein ehrsames Gericht zu bringen , zu berichten und zu beurtheilen hat , und dasselbige Kraft und Macht haben , wie auch ein ehehaftes , gesetztes und gebotenes Gericht es haben solle ? ",843
helfen,"„ Ich habe nichts dawider , sagte Goethe , daß ein dramatischer Dichter eine sittliche Wirkung vor Augen habe ; allein wenn es sich darum handelt , seinen Gegenstand klar und wirksam vor den Augen des Zuschauers vorüberzuführen , so können ihm dabei seine sittlichen Endzwecke wenig helfen und er muß vielmehr ein großes Vermögen der Darstellung und Kenntniß der Bretter besitzen , um zu wissen , was zu thun und zu lassen . ",843
helfen,"Da sprach der Kaufmann ‘ wenn du mir helfen könntest , wollt ich dir es wohl sagen . ’ ‘ Wer weiß ,’ antwortete das schwarze Männchen , ‘vielleicht helf ich dir . ’ Da erzählte der Kaufmann daß ihm sein ganzer Reichthum auf dem Meer zu Grunde gegangen wäre , und hätte er nichts mehr übrig als diesen Acker . ",630
helfen,"Wer durfte also den Schwachen zumuthen , daß sie sich ohne Noth Verlegenheiten bereiteten um dem Starken zu helfen ? ",843
helfen,"Wenn unser Dichter den Löwen einen Wüstenkönig nennt , so hat er uns zu einem glücklichen Worte geholfen . ",843
helfen,"Ich sah sie täglich ohne Hindernisse , sie half die Speisen bereiten , die ich genoß , sie brachte mir wenigstens Abends den Wein , den ich trank , und schon unsere mittägige abgeschlossene Tischgesellschaft war Bürge , daß das kleine , von wenig Gästen außer der Messe besuchte Haus seinen guten Ruf wohl verdiente . ",630
helfen,"doch unser einer ist flüchtig ! ’ Es zog sein Schwert und versetzte jedem ein paar tüchtige Hiebe in die Brust , dann gieng es hinaus zu den Reitern und sprach ‘ ich habe beiden den Garaus gemacht , hart ist es hergegangen , und sie haben in der Noth Bäume ausgerissen und sich gewehrt , aber es hilft alles nicht wenn einer kommt wie ich , der siebene auf einen Streich schlägt . ’ ‘ Seid Jhr denn nicht verwundet ? ’ fragten die Reiter . ",630
helfen,"Der Realist hilft sich hier mit irgend einem naturgemäßen Seufzer , einem „ ach ! o ! ihr Götter ! einer stummen Ohnmacht , wofür sich in den Werken unserer Sturm- und Drangautoren , z. B. in den Dramen von Klinger , die zahlreichsten Proben finden . ",843
helfen,"Aber in meinem jetzigen Zustande hilft mir ein toller Poet nicht , ich bin selbst toll genug , ich werde den frommen Novalis lesen . ",843
helfen,"Strafet uns , aber helft uns früher ; je mehr ihr uns beistehen werdet , um so weniger werdet ihr uns strafen müssen . ",630
helfen,"Da hub es an zu schreien und zu heulen , aber das half nichts , es mußte immer auf seine Nase sehen , wie die so weit hinausstand . ",843
helfen,"Aber was hätte sein können und nicht geworden ist , macht wirklich unglücklich , und kein Trost hilft , daß die Welt weit sei und hinter dem Berge auch noch Leute wohnen ; denn nur das Gegenwärtige , was man kennt , ist heilig und tröstlich , und es ist jammerschade um jedes todtgeborene Lebensglück . ",843
helfen,"Ha , Lady Dorothea , seyd gegrüßt ; Seht mal den Spanier an , der steht am Pfeiler So starr und maulverbissen , das es scheint Er muß der Decke Wölbung tragen helfen : ",630
helfen,Gemeinsam mit Studenten aus der DDR helfen zwei junge Studenten aus Nepal in der Kooperation Kotelow bei der Ernte .,630
helfen,"1956 den Kampf gegen die Konterrevolution , weit über die Grenzen des Landes bekannt wurde in jenen Tagen der Name des 37. Budapester Revolutionären Regiments , dessen Kämpfer härtesten Prüfungen standhielten und als treue Waffenbrüder der Sowjetarmee die Konterrevolution zerschlagen halfen . ",843
helfen,"Selbstverständlich für eine Jugend , die ; voller Elan und Begeisterung hilft , den Sozialismus aufzubauen . ",843
helfen,In ihrer traditionellen Thronrede zur Eröffnung der neuen Sitzungsperiode des Parlaments hat die britische Königin Elizabeth II. am Dienstag in London ausgewogene Maßnahmen der Rüstungskontrolle und ein weltweites Verbot von Chemiewaffen befürwortet Der bevorstehende Besuch von Michail Gorbatschow im Dezember in Großbritannien solle die Beziehungen zwischen beiden Ländern verbessern helfen .,843
helfen,Wir rufen die FDJler der Zulieferbetriebe unserer Werft auf : Helft aktiv mit . daß die Lieferungen termingerecht und in höchster Qualität erfüllt werden .,630
helfen,"Man hilft nicht etwa mit , durch Verwendung von Normteilen die Erfindung billiger zu gestalten , nein , man mutet alle diese Untersuchungen und Ausgaben mir als dem Erfinder zu . ",843
helfen,"Dieser Tage konstituierte sich In Berlin die MEGA-- STIFTUNG Berlin e. V Sie versteht sich als eigenständige , parteienunabhängige Vereinigung , die helfen will , das wissenschaftliche Werk von Karl Marx und Friedrich Engels als International unbestrittenen Teil europäischen humanistischen Kulturerbes zu bewahren , zu edieren und kritisch zu erschließen . ",843
helfen,Die Aktivistin übt mit ihren Kollegen tätige Solidarität mit dem kämpfenden Vietnam und hilft mit bei der Betreuung von Waisenkindern .,630
helfen,"Anstelle der Aufwendungen für nukleare Waffen sei es ein Erfordernis der Vernunft und der Menschlichkeit , den Hungernden und Bedürftigen in der Welt zu helfen . ",630
helfen,"Wir haben aus der ganzen Republik alle Spezialisten zusammengeholt , die uns bei der Identifizierung der Opfer helfen können , und ich möchte sagen , es wird auch hier alles , was in unseren Kräften steht , getan , um möglichst die Identifizierung durchführen zu können . ",630
helfen,"„ Die differenzierte analytische Arbeitsweise hilft mir dabei . "" ",843
helfen,"Die MTS sind verpflichtet , auch dem Einzelbauer tatkräftig zu helfen .  ",630
helfen,"Seine Zulieferungen haben wesentlichen Einfluß auf das Erfüllen bedeutender Exportproqramme , die lebenswichtiqe Importe aus der Sowjetunion sichern helfen .   ",843
helfen,"Für die Dauer der Weltfestspiele werden sachsische Industriearbeiter und -arbelterinnen zusätzlich oder in ihrem Urlaub bei der Ernte helfen und dazu beitragen , daß Jugendliche der Landwirtschaft an den Weltfestspielen in Berlin teilnehmen können .  ",630
helfen,"In der Zeit , als eine große Gruppe Magdeiburger Monteure in Charzysk die Anlagen aus dem Thälmann-Werk aufzubauen halfen , war sie im baschkirischen Ort Bjelorezk an ähnlichen Magdeburger Maschinen ausgebildet worden .  ",630
helfen,"Grunert and Eisenhat , treffen nach dem 1. Mai In Furstenberc zusammen , um an dem Aufbau des Eisenhüttenkombinats Ost ( EKO ) zu helfen .   ",630
helfen,"Ich dachte , daß du uns dabei ein bißchen helfen könntest .  ",630
helfen,"Der Weltfriedensrat befürwortet diese Resolution und hilft , eine breite Solidaritätsbewegung für die betroffenen arabischen Völker zu organisieren .  ",843
helfen,Die 16 Mitglieder des Kollektivs Stufenschal terkonstruktion helfen durch bessere Arbeit Zeit sparen .,630
helfen,",u hilft nur aus , erklärte man mir . .Wer hat ihn denn dafür gewonnen ? fragte ich . ",630
helfen,wesen in der Mongolischen Volksrepublik und in Kuba erweitern helfen .,843
helfen,"Der Artikel wird uns helfen , die Sortimentsbildung von kulturvollen Souvenirs als ein wichtiges handelspolitisches Problem zu behandeln und In Kooperation mit den Leitungsorganen der Industrie zu lösen .  ",843
helfen,"nen zuweilen noch die qualitative Seite der Planerfüllung verdeckt , wollen ¦ wir 1964 unser modernes Prüfverfahren noch weiter durchsetzen helfen .  ",843
helfen,Fred half Heinz auch beim Herstell n der wenigen Dekorationen .,630
helfen,"die Innen- und Außenpolitik eines Landes nicht trennen ließen ; Wer wollte auch im < Ernst daran glauben , daß man Innenpolitisch Opposition betreiben könne , wenn man vorher der aggressiven Außenpolitik des Staates zustimmt und die Militaristen in den Sattel heben half ? 1933 war das ganz ähnlich .  ",843
Mauer,"Die steilen Mauern führten uns , durch die Schneeregion , zu einem gegen den Gipfel gerichtetn schmalen Grath , einem Felskamm , der es uns allein möglich machte , vorzudringen , denn der Schnee war damals so weich , dass man fast nicht wagen konnte , seine Oberfläche zu betreten . ",1404
Mauer,"Nach kurzem Aufenthalt in der Stadt bezogen sie ein kleines Haus auf dem Monte Pincio , bei der Vigna Capisucchi , aus der später die Villa Medici geworden , wo damals , obwohl innerhalb der Mauern von Rom eine tiefe Einsamkeit war : hier lebten sie in der Armuth , die sie sich vorgeschrieben , in geistlichen Uebungen , in dem genau vorgezeichneten und alle Monat wiederholten Studium der Evangelien : dann gingen sie nach der Stadt herab , um zu predigen . ",1404
Mauer,"Er bestiehlt die Bank von Frankreich um 25 Millionen Franks , kauft den General Magnan mit einer Million , die Soldaten Stück für Stück mit 15 Franks und mit Schnaps , findet sich wie ein Dieb in der Nacht mit seinen Spießgesellen heimlich zusammen , läßt in die Häuser der gefährlichsten Parlamentsführer einbrechen und Cavaignac , Lamoricière , Leflô , Changarnier , Charras , Thiers , Baze rc. aus ihren Betten entführen , die Hauptplätze von Paris sowie das Parlamentsgebäude mit Truppen besetzen und früh am Morgen marktschreierische Plakate an allen Mauern anschlagen , worin die Auflösung der Nationalversammlung und des Staatsraths , die Wiederherstellung des allgemeinen Wahlrechts und die Versetzung des Seinedepartements in Belagerungszustand verkündet werden . ",1404
Mauer,"Obgleich das ganze riesige Werk von einer gemeinschaftlichen Mauer umgeben war , so waren doch im Innern die verschiedenen Betriebe technisch und kaufmännisch scharf getrennt und verkehrten miteinander , wie wenn es verschiedene Unternehmen wären . ",1404
Mauer,"Auf der Hinterseite des Herdes war eine kleine Mauer ( w ) aufgeführt , in der sich in der Höhe der Gichtplatte eine Öffnung z , um die Stahlstangen zum Wärmen vor dem Härten durchzustecken , befand . ",1404
Mauer,"Das ewige Lied der Schöpfung verhallet an dieser starren Mauer zuletzt in einen einzigen Ton , der ohne Wechsel immer derselbe fortklingt , dessen Vibrationen die immer sterbenden und als dieselben wiederkehrenden Geschlechter sind , und das zur todten metallnen Schlange gewordne Weltall , ist ein immer , da wo er endet auch wieder beginnender Ring geworden . ",1459
Mauer,"Versteht er sie nicht , so haben die Jnteressen , an welche sich die Menschen der Jeztwelt einmal bis aufs äußerste anklammern , eine so starke Mauer gegen die anschwellende Fluth einer Volksbewegung gezogen , daß eine allgemeine Ueberschwemmung der schönen Resultate , die wir durch eine langjährige Erfahrung gewonnen haben , nicht mehr zu befürchten steht . ",1459
Mauer,"Chinesische Nachrichten reden aber von einem indogermanischen Stamme den sie Usen nennen , mit blonden Haaren und blauen Augen angeben , und zwischen dem Baikalsee und der chinesischen Mauer gewohnt haben soll . ",1404
Mauer,"Es ist wohl nicht ohne Grund geschehen , dass man die schönsten Tempel der Mauer so nahe baute . ",1404
Mauer,Im inneren Kleinasien war die Räuberwirthschaft endemisch ; in Africa und im jenseitigen Spanien machte sie es nöthig alle ausserhalb der städtischen Ringmauern angelegten Gebäude mit Mauern und Thürmen zu befestigen .,1404
Mauer,"Und er führte und schob ihn in ein noch dunkleres Verlies , das hinter dem Laden lag und sein Licht nur durch eine schmale Schießscharte empfing , die in der feuchten schimmligen Mauer sich aufthat . ",1404
Mauer,"Drittens : Falls die Mauer das Vielfache einer Steinbreite , also 1½ , 2½ , 3½ u. s. w. Ziegel stark ist , ordnet man wie vorhin in der Streckerschaar neben der durchgehenden Läuferschaar 1 , 2 , 3 u. s. w. Kopfstücke ( k ) hintereinander an , außerdem legt man in die hintere Läuferreihe der Streckerschaar hinter das letztere Kopfstück ein Dreiquartier d , wie Fig. 36 B , C und E zeigen . ",1404
Mauer,"Nur manchmal kam es ihm vor , als lange ein langer Arm über die Mauer herüber nach dem Knaben . ",1404
Mauer,"Anderthalb Jahrhunderte nach Edrisi versetzte Marco Polo die Mauer Magog gar in das Gebirge In-schan , östlich von der Hochebene Gobi , gegen den Fluß Hoang-ho und die chinesische Mauer hin : von der ( sonderbar genug ) der berühmte venetianische Reisende eben so wenig spricht als vom Gebrauch des Thees . ",1404
Mauer,"Die medizinische Schule von Galataserai , die an Jenitscharfi , obwohl durch eine Mauer davon getrennt , anstieß , ist gleichfalls abgebrannt . ",1404
Mauer,"Das Baptisterium beim Lateran in Rom ( 432—440 ) hat nichts Ursprüngliches mehr als seine Doppelstellung von Säulen mit geraden Gebälken und die Mauern , nebst der von zwei grossen Porphyrsäulen gestüzten , in zwei halbrunde Nischen auslaufenden Vorhalle ( gegen den Hof ) . ",1404
Mauer,"Auf der Schwarzwälder Uhr hatte eben der kleine Kunstvogel zehn Mal unter Flügelschlagen sein „ Kukuk “ gerufen , und Richard holte den großen Schlüssel aus seiner Schlafkammer , um , wie jeden Abend , das große Hofthor in der Mauer abzuschließen . ",1404
Mauer,"Haben die Leitungen Mauern zu durchsetzen , so muß entweder jede Leitung mit einer Hartgummi- oder Glasröhre umgeben werden ( F ) oder man führt bei kleineren Leitungen beide in einem gemeinschaftlichen Rohre , überzieht aber jede Leitung mit einem Gummischlauche . ",1404
Mauer,"Sultan Mohammed hatte zu Adrianopel von dem Dänen Urban eine Kanone gießen lassen , welche Steinkugeln von 600 Pfd. schoß ; ein funfzigtägiger Marsch führte sie bis unter die Mauern von Byzanz , und neben ihr standen noch zwei ähnliche Riesengeschütze ; es war nicht möglich , sie öfter als siebenmal des Tages zu laden und abzuschießen . ",1404
Mauer,"Es liegt , weiß angestrichen mit seinen unzähligen flachen Giebeln ( jedes Stückchen Mauer an dem unzähligeckigen Gebäude ist gekrönt ) mitten in einem scheinbar anmuthigen Garten , dessen Cypressen und Obstbäumchen uns über die Mauer entgegenwinkten . ",1404
Mauer,Aus diesem Grunde pflegt man solche Mauern vom Fundamente an ganz unabhängig von einander herzustellen .,1404
Mauer,"Ein thebanischer Held , der auf der Mauer nicht ferne seinen Posten hatte , Periklymenus , beobachtete seine Anstrengungen , und riß , als es höchste Zeit war , ein Stück der steinernen Brustwehr von der Mauer , so groß , daß es eine ganze Wagenlast ausgemacht hätte ; dieser Wurf zermalmte dem Stürmer sein blondgelocktes Haupt und zerriß ihm die Knochen , daß er zerschmettert zu Boden stürzte . ",1404
